seed,P,norm,model,id_acc,ood_acc,ood_auroc
46,30,raw,Transformer,0.661900,0.570000,0.619645
46,30,log1p,DecisionTree,0.660300,0.585800,0.592620
46,30,log1p,RandomForest,0.682700,0.600600,0.531237
46,30,log1p,MLP,0.695700,0.584300,0.646689
46,30,log1p,Transformer,0.683800,0.582900,0.673790
46,30,zscore,DecisionTree,0.660300,0.584200,0.586040
46,30,zscore,RandomForest,0.681600,0.601000,0.531297
46,30,zscore,MLP,0.696100,0.586000,0.649346
46,30,zscore,Transformer,0.674500,0.598800,0.601200
46,40,raw,DecisionTree,0.657600,0.604600,0.580782
46,40,raw,RandomForest,0.695600,0.624400,0.549876
46,40,raw,MLP,0.711200,0.607900,0.662894
46,40,raw,Transformer,0.697200,0.582400,0.545122
46,40,log1p,DecisionTree,0.664300,0.595700,0.607786
46,40,log1p,RandomForest,0.697100,0.620200,0.552419
46,40,log1p,MLP,0.707600,0.605200,0.671874
46,40,log1p,Transformer,0.690900,0.584900,0.642368
46,40,zscore,DecisionTree,0.661900,0.602000,0.573026
46,40,zscore,RandomForest,0.696300,0.624500,0.546955
46,40,zscore,MLP,0.712100,0.609000,0.652058
46,40,zscore,Transformer,0.688300,0.583000,0.543119
46,50,raw,DecisionTree,0.676600,0.606300,0.589446
46,50,raw,RandomForest,0.724400,0.636200,0.567508
46,50,raw,MLP,0.760300,0.636100,0.640596
46,50,raw,Transformer,0.723700,0.604600,0.662856
46,50,log1p,DecisionTree,0.670600,0.601900,0.603676
46,50,log1p,RandomForest,0.728700,0.634000,0.568849
46,50,log1p,MLP,0.757100,0.629900,0.649255
46,50,log1p,Transformer,0.717300,0.584700,0.693231
46,50,zscore,DecisionTree,0.680400,0.602800,0.608323
46,50,zscore,RandomForest,0.726800,0.633200,0.564976
46,50,zscore,MLP,0.758100,0.630700,0.658645
46,50,zscore,Transformer,0.727300,0.604100,0.669246
46,60,raw,DecisionTree,0.684300,0.608600,0.601073
46,60,raw,RandomForest,0.735700,0.642600,0.566177
46,60,raw,MLP,0.776900,0.645600,0.659485
46,60,raw,Transformer,0.743500,0.611200,0.661135
46,60,log1p,DecisionTree,0.676600,0.607500,0.620072
46,60,log1p,RandomForest,0.738800,0.644500,0.571799
46,60,log1p,MLP,0.776500,0.646800,0.658696
46,60,log1p,Transformer,0.728800,0.597100,0.696880
46,60,zscore,DecisionTree,0.687800,0.604300,0.599037
46,60,zscore,RandomForest,0.736700,0.645200,0.567473
46,60,zscore,MLP,0.771300,0.651500,0.660028
46,60,zscore,Transformer,0.734200,0.611900,0.653572
46,70,raw,DecisionTree,0.693700,0.612400,0.610462
46,70,raw,RandomForest,0.751700,0.652400,0.574281
46,70,raw,MLP,0.802200,0.669900,0.648761
46,70,raw,Transformer,0.753600,0.626200,0.686340
46,70,log1p,DecisionTree,0.694700,0.613700,0.601411
46,70,log1p,RandomForest,0.757200,0.653100,0.575456
46,70,log1p,MLP,0.793000,0.671000,0.660023
46,70,log1p,Transformer,0.754700,0.621500,0.687871
46,70,zscore,DecisionTree,0.709400,0.619400,0.602725
46,70,zscore,RandomForest,0.753400,0.658700,0.571791
46,70,zscore,MLP,0.799200,0.663900,0.666700
46,70,zscore,Transformer,0.759900,0.621500,0.694922
46,80,raw,DecisionTree,0.698100,0.617300,0.604179
46,80,raw,RandomForest,0.760200,0.663400,0.578622
46,80,raw,MLP,0.817500,0.685900,0.656799
46,80,raw,Transformer,0.775400,0.648500,0.724228
46,80,log1p,DecisionTree,0.701400,0.611100,0.600433
46,80,log1p,RandomForest,0.767200,0.666500,0.586483
46,80,log1p,MLP,0.813300,0.678100,0.663267
46,80,log1p,Transformer,0.770600,0.643800,0.708680
46,80,zscore,DecisionTree,0.697100,0.615600,0.598452
46,80,zscore,RandomForest,0.760900,0.669700,0.580483
46,80,zscore,MLP,0.815300,0.684600,0.661373
46,80,zscore,Transformer,0.771800,0.632900,0.731727
46,90,raw,DecisionTree,0.698300,0.621800,0.602630
46,90,raw,RandomForest,0.777200,0.680000,0.581475
46,90,raw,MLP,0.828800,0.701200,0.676290
46,90,raw,Transformer,0.787200,0.650600,0.699124
46,90,log1p,DecisionTree,0.710800,0.612500,0.599881
46,90,log1p,RandomForest,0.782400,0.679500,0.582042
46,90,log1p,MLP,0.829700,0.700300,0.669903
46,90,log1p,Transformer,0.786300,0.649300,0.684776
46,90,zscore,DecisionTree,0.709600,0.618300,0.583548
46,90,zscore,RandomForest,0.780800,0.679900,0.581131
46,90,zscore,MLP,0.831000,0.696100,0.676069
46,90,zscore,Transformer,0.784200,0.654700,0.683896
46,100,raw,DecisionTree,0.713600,0.627400,0.577328
46,100,raw,RandomForest,0.783000,0.681600,0.587735
46,100,raw,MLP,0.844400,0.716900,0.680306
46,100,raw,Transformer,0.802700,0.661600,0.711730
46,100,log1p,DecisionTree,0.714000,0.618100,0.587507
46,100,log1p,RandomForest,0.790200,0.681500,0.592209
46,100,log1p,MLP,0.836500,0.715400,0.679437
46,100,log1p,Transformer,0.795800,0.672100,0.710512
46,100,zscore,DecisionTree,0.709500,0.625800,0.583774
46,100,zscore,RandomForest,0.793400,0.685000,0.582317
46,100,zscore,MLP,0.844100,0.721100,0.676929
46,100,zscore,Transformer,0.809500,0.671900,0.748285
46,110,raw,DecisionTree,0.701000,0.618600,0.599631
46,110,raw,RandomForest,0.789600,0.682500,0.589231
46,110,raw,MLP,0.850400,0.715600,0.679494
46,110,raw,Transformer,0.808900,0.673100,0.732057
46,110,log1p,DecisionTree,0.702300,0.616900,0.604470
46,110,log1p,RandomForest,0.797200,0.689900,0.594013
46,110,log1p,MLP,0.853300,0.719900,0.683504
46,110,log1p,Transformer,0.808900,0.674900,0.720794
46,110,zscore,DecisionTree,0.704600,0.625600,0.613781
46,110,zscore,RandomForest,0.793800,0.690400,0.591160
46,110,zscore,MLP,0.842200,0.716800,0.693637
46,110,zscore,Transformer,0.800200,0.669000,0.735108
46,120,raw,DecisionTree,0.697900,0.618600,0.589553
46,120,raw,RandomForest,0.795900,0.691100,0.584209
46,120,raw,MLP,0.856700,0.725800,0.685520
46,120,raw,Transformer,0.814300,0.686600,0.721496
46,120,log1p,DecisionTree,0.701900,0.622200,0.587810
46,120,log1p,RandomForest,0.802400,0.690800,0.597512
46,120,log1p,MLP,0.852400,0.722400,0.684533
46,120,log1p,Transformer,0.813400,0.685800,0.712518
46,120,zscore,DecisionTree,0.713400,0.624400,0.598005
46,120,zscore,RandomForest,0.794200,0.689800,0.589684
46,120,zscore,MLP,0.855200,0.727300,0.695328
46,120,zscore,Transformer,0.810600,0.677700,0.733097
46,130,raw,DecisionTree,0.728500,0.636500,0.590839
46,130,raw,RandomForest,0.810700,0.706100,0.596544
46,130,raw,MLP,0.875100,0.745100,0.696217
46,130,raw,Transformer,0.833800,0.690700,0.767634
46,130,log1p,DecisionTree,0.732000,0.635200,0.600547
46,130,log1p,RandomForest,0.814300,0.705700,0.602018
46,130,log1p,MLP,0.870700,0.740100,0.690503
46,130,log1p,Transformer,0.831100,0.700600,0.737775
46,130,zscore,DecisionTree,0.733800,0.630400,0.594415
46,130,zscore,RandomForest,0.814500,0.707100,0.595626
46,130,zscore,MLP,0.868200,0.736700,0.690631
46,130,zscore,Transformer,0.822900,0.692700,0.744451
46,140,raw,DecisionTree,0.720300,0.626700,0.595514
46,140,raw,RandomForest,0.813100,0.713000,0.599351
46,140,raw,MLP,0.871300,0.748500,0.704098
46,140,raw,Transformer,0.843400,0.702900,0.770408
46,140,log1p,DecisionTree,0.722800,0.637900,0.594650
46,140,log1p,RandomForest,0.815300,0.710700,0.604629
46,140,log1p,MLP,0.872600,0.755200,0.704673
46,140,log1p,Transformer,0.838500,0.709500,0.733831
46,140,zscore,DecisionTree,0.726600,0.633600,0.597465
46,140,zscore,RandomForest,0.812400,0.712700,0.599049
46,140,zscore,MLP,0.868000,0.742600,0.697794
46,140,zscore,Transformer,0.838100,0.697000,0.769193
46,150,raw,DecisionTree,0.739000,0.653400,0.589591
46,150,raw,RandomForest,0.811800,0.721500,0.594513
46,150,raw,MLP,0.883100,0.767300,0.696059
46,150,raw,Transformer,0.850800,0.713500,0.747041
46,150,log1p,DecisionTree,0.736300,0.641300,0.590801
46,150,log1p,RandomForest,0.817800,0.718700,0.602921
46,150,log1p,MLP,0.882900,0.757300,0.693601
46,150,log1p,Transformer,0.844200,0.712400,0.711246
46,150,zscore,DecisionTree,0.732600,0.647800,0.611113
46,150,zscore,RandomForest,0.816800,0.723000,0.599866
46,150,zscore,MLP,0.875600,0.752500,0.705257
46,150,zscore,Transformer,0.848500,0.702400,0.718723
46,200,raw,DecisionTree,0.736400,0.649400,0.586860
46,200,raw,RandomForest,0.830500,0.737300,0.607681
46,200,raw,MLP,0.911100,0.790200,0.715212
46,200,raw,Transformer,0.874700,0.738200,0.778466
46,200,log1p,DecisionTree,0.742700,0.648600,0.600779
46,200,log1p,RandomForest,0.838400,0.739300,0.614769
46,200,log1p,MLP,0.901900,0.784800,0.711973
46,200,log1p,Transformer,0.873200,0.747400,0.735562
46,200,zscore,DecisionTree,0.735000,0.642100,0.591888
46,200,zscore,RandomForest,0.834000,0.741600,0.612923
46,200,zscore,MLP,0.897200,0.772700,0.719490
46,200,zscore,Transformer,0.876200,0.740400,0.769711
46,300,raw,DecisionTree,0.747600,0.670200,0.558776
46,300,raw,RandomForest,0.858000,0.751800,0.616333
46,300,raw,MLP,0.932100,0.804600,0.746873
46,300,raw,Transformer,0.901200,0.787600,0.736936
46,300,log1p,DecisionTree,0.756800,0.665200,0.575018
46,300,log1p,RandomForest,0.859100,0.752200,0.624675
46,300,log1p,MLP,0.938800,0.813400,0.751832
46,300,log1p,Transformer,0.902700,0.789600,0.746376
46,300,zscore,DecisionTree,0.755900,0.657000,0.581785
46,300,zscore,RandomForest,0.856300,0.752800,0.618167
46,300,zscore,MLP,0.917700,0.791800,0.726114
46,300,zscore,Transformer,0.901700,0.782600,0.751374
46,400,raw,DecisionTree,0.764700,0.689500,0.562346
46,400,raw,RandomForest,0.865600,0.767000,0.622010
46,400,raw,MLP,0.939900,0.839600,0.752738
46,400,raw,Transformer,0.926000,0.825800,0.743103
46,400,log1p,DecisionTree,0.762700,0.685300,0.546421
46,400,log1p,RandomForest,0.871300,0.778400,0.629388
46,400,log1p,MLP,0.937400,0.836000,0.757582
46,400,log1p,Transformer,0.921600,0.822200,0.729452
46,400,zscore,DecisionTree,0.782100,0.688500,0.553859
46,400,zscore,RandomForest,0.865200,0.769100,0.624051
46,400,zscore,MLP,0.935600,0.829900,0.741122
46,400,zscore,Transformer,0.924100,0.811500,0.771986
46,500,raw,DecisionTree,0.794100,0.707600,0.530480
46,500,raw,RandomForest,0.869200,0.777900,0.618895
46,500,raw,MLP,0.948200,0.849800,0.753422
46,500,raw,Transformer,0.935700,0.837000,0.734042
46,500,log1p,DecisionTree,0.796100,0.703200,0.521629
46,500,log1p,RandomForest,0.869100,0.785300,0.633908
46,500,log1p,MLP,0.946500,0.840400,0.766586
46,500,log1p,Transformer,0.932300,0.840000,0.724688
46,500,zscore,DecisionTree,0.785300,0.704600,0.535149
46,500,zscore,RandomForest,0.871000,0.782800,0.625580
46,500,zscore,MLP,0.924000,0.811400,0.740533
46,500,zscore,Transformer,0.936400,0.827900,0.767316
46,600,raw,DecisionTree,0.783900,0.711300,0.532656
46,600,raw,RandomForest,0.871400,0.786300,0.619275
46,600,raw,MLP,0.944200,0.844900,0.747822
46,600,raw,Transformer,0.946600,0.857900,0.728237
46,600,log1p,DecisionTree,0.794500,0.708100,0.526049
46,600,log1p,RandomForest,0.878200,0.788800,0.627723
46,600,log1p,MLP,0.955300,0.862700,0.753132
46,600,log1p,Transformer,0.940700,0.863200,0.715352
46,600,zscore,DecisionTree,0.784200,0.710500,0.527183
46,600,zscore,RandomForest,0.877500,0.794300,0.620625
46,600,zscore,MLP,0.934800,0.841100,0.747611
46,600,zscore,Transformer,0.922000,0.822000,0.696088
