seed,P,norm,model,id_acc,ood_acc,ood_auroc
45,90,log1p,Baseline_L2Thresh,0.655900,0.516700,0.620900
45,90,log1p,Baseline_CosThresh,0.735800,0.658000,0.447109
45,90,log1p,Baseline_LogReg,0.745600,0.622000,0.637164
45,90,zscore,Baseline_L1Thresh,0.647700,0.518500,0.922317
45,90,zscore,Baseline_L2Thresh,0.642200,0.524300,0.899634
45,90,zscore,Baseline_CosThresh,0.733800,0.578200,0.458055
45,90,zscore,Baseline_LogReg,0.747100,0.599000,0.626779
45,100,raw,Baseline_L1Thresh,0.654800,0.514100,0.926348
45,100,raw,Baseline_L2Thresh,0.652600,0.520900,0.910455
45,100,raw,Baseline_CosThresh,0.756900,0.674200,0.452037
45,100,raw,Baseline_LogReg,0.765800,0.637600,0.651417
45,100,log1p,Baseline_L1Thresh,0.656800,0.513600,0.897789
45,100,log1p,Baseline_L2Thresh,0.659300,0.514500,0.587320
45,100,log1p,Baseline_CosThresh,0.753800,0.674200,0.428880
45,100,log1p,Baseline_LogReg,0.761200,0.609800,0.637578
45,100,zscore,Baseline_L1Thresh,0.654200,0.513900,0.925042
45,100,zscore,Baseline_L2Thresh,0.647600,0.519100,0.891772
45,100,zscore,Baseline_CosThresh,0.749300,0.623400,0.377249
45,100,zscore,Baseline_LogReg,0.760300,0.608700,0.644849
45,110,raw,Baseline_L1Thresh,0.666300,0.513500,0.922902
45,110,raw,Baseline_L2Thresh,0.665300,0.517400,0.894612
45,110,raw,Baseline_CosThresh,0.760300,0.680000,0.437565
45,110,raw,Baseline_LogReg,0.781100,0.651900,0.638712
45,110,log1p,Baseline_L1Thresh,0.666500,0.513300,0.893695
45,110,log1p,Baseline_L2Thresh,0.665100,0.517600,0.516918
45,110,log1p,Baseline_CosThresh,0.758400,0.680000,0.409617
45,110,log1p,Baseline_LogReg,0.777500,0.642000,0.622234
45,110,zscore,Baseline_L1Thresh,0.661000,0.518000,0.924982
45,110,zscore,Baseline_L2Thresh,0.654700,0.516000,0.908174
45,110,zscore,Baseline_CosThresh,0.756100,0.561400,0.369591
45,110,zscore,Baseline_LogReg,0.771100,0.620100,0.639366
45,120,raw,Baseline_L1Thresh,0.671700,0.520100,0.920428
45,120,raw,Baseline_L2Thresh,0.669500,0.528000,0.882657
45,120,raw,Baseline_CosThresh,0.769200,0.690400,0.411920
45,120,raw,Baseline_LogReg,0.791300,0.666500,0.637670
45,120,log1p,Baseline_L1Thresh,0.672400,0.519200,0.887588
45,120,log1p,Baseline_L2Thresh,0.676400,0.520100,0.432304
45,120,log1p,Baseline_CosThresh,0.763800,0.690500,0.386386
45,120,log1p,Baseline_LogReg,0.788900,0.649900,0.626922
45,120,zscore,Baseline_L1Thresh,0.662100,0.520300,0.919893
45,120,zscore,Baseline_L2Thresh,0.657100,0.524000,0.901895
45,120,zscore,Baseline_CosThresh,0.762300,0.634600,0.372293
45,120,zscore,Baseline_LogReg,0.786200,0.636000,0.647911
45,130,raw,Baseline_L1Thresh,0.671400,0.516900,0.925036
45,130,raw,Baseline_L2Thresh,0.671200,0.519700,0.870498
45,130,raw,Baseline_CosThresh,0.777400,0.706300,0.404043
45,130,raw,Baseline_LogReg,0.804300,0.682900,0.643617
45,130,log1p,Baseline_L1Thresh,0.673400,0.516200,0.894954
45,130,log1p,Baseline_L2Thresh,0.680400,0.513400,0.434268
45,130,log1p,Baseline_CosThresh,0.776600,0.706300,0.392131
45,130,log1p,Baseline_LogReg,0.796800,0.663100,0.614286
45,130,zscore,Baseline_L1Thresh,0.670500,0.513400,0.918298
45,130,zscore,Baseline_L2Thresh,0.659400,0.520200,0.897351
45,130,zscore,Baseline_CosThresh,0.772800,0.645200,0.353278
45,130,zscore,Baseline_LogReg,0.790500,0.634900,0.646931
45,140,raw,Baseline_L1Thresh,0.672500,0.510300,0.921433
45,140,raw,Baseline_L2Thresh,0.674600,0.518600,0.886386
45,140,raw,Baseline_CosThresh,0.784500,0.713200,0.406244
45,140,raw,Baseline_LogReg,0.810600,0.683200,0.643280
45,140,log1p,Baseline_L1Thresh,0.679100,0.514000,0.892041
45,140,log1p,Baseline_L2Thresh,0.686300,0.514200,0.346505
45,140,log1p,Baseline_CosThresh,0.783500,0.713300,0.373883
45,140,log1p,Baseline_LogReg,0.803800,0.677500,0.623705
45,140,zscore,Baseline_L1Thresh,0.670500,0.515300,0.916923
45,140,zscore,Baseline_L2Thresh,0.662300,0.513500,0.923722
45,140,zscore,Baseline_CosThresh,0.782000,0.682000,0.331896
45,140,zscore,Baseline_LogReg,0.802800,0.649400,0.651062
45,150,raw,Baseline_L1Thresh,0.685300,0.513200,0.917334
45,150,raw,Baseline_L2Thresh,0.681100,0.521200,0.903136
45,150,raw,Baseline_CosThresh,0.789100,0.722700,0.417930
45,150,raw,Baseline_LogReg,0.813500,0.699400,0.623965
45,150,log1p,Baseline_L1Thresh,0.685700,0.513300,0.884757
45,150,log1p,Baseline_L2Thresh,0.693400,0.513200,0.348345
45,150,log1p,Baseline_CosThresh,0.787600,0.722800,0.373229
45,150,log1p,Baseline_LogReg,0.805200,0.689900,0.611417
45,150,zscore,Baseline_L1Thresh,0.679100,0.505600,0.921492
45,150,zscore,Baseline_L2Thresh,0.667400,0.515300,0.919647
45,150,zscore,Baseline_CosThresh,0.786000,0.687800,0.351806
45,150,zscore,Baseline_LogReg,0.808400,0.663900,0.656630
45,200,raw,Baseline_L1Thresh,0.688600,0.514800,0.919658
45,200,raw,Baseline_L2Thresh,0.689500,0.517100,0.885164
45,200,raw,Baseline_CosThresh,0.798100,0.749500,0.398541
45,200,raw,Baseline_LogReg,0.837200,0.723700,0.632117
45,200,log1p,Baseline_L1Thresh,0.690600,0.514500,0.871317
45,200,log1p,Baseline_L2Thresh,0.699200,0.515300,0.254144
45,200,log1p,Baseline_CosThresh,0.795600,0.749700,0.359642
45,200,log1p,Baseline_LogReg,0.829800,0.708500,0.618533
45,200,zscore,Baseline_L1Thresh,0.686500,0.512200,0.911097
45,200,zscore,Baseline_L2Thresh,0.675800,0.524900,0.915244
45,200,zscore,Baseline_CosThresh,0.800100,0.719500,0.286567
45,200,zscore,Baseline_LogReg,0.828900,0.683100,0.652062
45,300,raw,Baseline_L1Thresh,0.722900,0.505300,0.905891
45,300,raw,Baseline_L2Thresh,0.715600,0.517000,0.913038
45,300,raw,Baseline_CosThresh,0.807800,0.741300,0.413757
45,300,raw,Baseline_LogReg,0.866700,0.762700,0.643331
45,300,log1p,Baseline_L1Thresh,0.719100,0.506600,0.828637
45,300,log1p,Baseline_L2Thresh,0.733500,0.511600,0.168089
45,300,log1p,Baseline_CosThresh,0.805600,0.735000,0.357114
45,300,log1p,Baseline_LogReg,0.861700,0.752900,0.634757
45,300,zscore,Baseline_L1Thresh,0.708100,0.508500,0.926566
45,300,zscore,Baseline_L2Thresh,0.689200,0.528500,0.921385
45,300,zscore,Baseline_CosThresh,0.819500,0.762900,0.297950
45,300,zscore,Baseline_LogReg,0.867700,0.742900,0.661486
45,400,raw,Baseline_L1Thresh,0.731100,0.500100,0.897839
45,400,raw,Baseline_L2Thresh,0.726100,0.528900,0.907785
45,400,raw,Baseline_CosThresh,0.826000,0.758400,0.414204
45,400,raw,Baseline_LogReg,0.890600,0.788400,0.654815
45,400,log1p,Baseline_L1Thresh,0.728800,0.504100,0.787658
45,400,log1p,Baseline_L2Thresh,0.748000,0.500900,0.148462
45,400,log1p,Baseline_CosThresh,0.825900,0.750400,0.363013
45,400,log1p,Baseline_LogReg,0.887300,0.786800,0.647142
45,400,zscore,Baseline_L1Thresh,0.719300,0.501700,0.919925
45,400,zscore,Baseline_L2Thresh,0.693100,0.526400,0.911578
45,400,zscore,Baseline_CosThresh,0.838100,0.785700,0.336464
45,400,zscore,Baseline_LogReg,0.884300,0.769500,0.675124
45,500,raw,Baseline_L1Thresh,0.744000,0.503300,0.890969
45,500,raw,Baseline_L2Thresh,0.729600,0.532800,0.897835
45,500,raw,Baseline_CosThresh,0.842000,0.757900,0.416753
45,500,raw,Baseline_LogReg,0.906600,0.807900,0.664828
45,500,log1p,Baseline_L1Thresh,0.745200,0.504100,0.806581
45,500,log1p,Baseline_L2Thresh,0.756700,0.503200,0.146953
45,500,log1p,Baseline_CosThresh,0.838600,0.756900,0.374615
45,500,log1p,Baseline_LogReg,0.904200,0.805800,0.655877
45,500,zscore,Baseline_L1Thresh,0.723100,0.503800,0.919565
45,500,zscore,Baseline_L2Thresh,0.699300,0.525000,0.914540
45,500,zscore,Baseline_CosThresh,0.853000,0.791800,0.331531
45,500,zscore,Baseline_LogReg,0.897800,0.786700,0.677599
45,600,raw,Baseline_L1Thresh,0.746000,0.504400,0.899487
45,600,raw,Baseline_L2Thresh,0.733700,0.530900,0.903410
45,600,raw,Baseline_CosThresh,0.851600,0.775700,0.422964
45,600,raw,Baseline_LogReg,0.913000,0.821200,0.664635
45,600,log1p,Baseline_L1Thresh,0.752300,0.504100,0.821169
45,600,log1p,Baseline_L2Thresh,0.763700,0.505400,0.153588
45,600,log1p,Baseline_CosThresh,0.849300,0.776800,0.383379
45,600,log1p,Baseline_LogReg,0.910400,0.821500,0.657862
45,600,zscore,Baseline_L1Thresh,0.727500,0.503700,0.923095
45,600,zscore,Baseline_L2Thresh,0.699400,0.518900,0.913432
45,600,zscore,Baseline_CosThresh,0.866100,0.805300,0.326843
45,600,zscore,Baseline_LogReg,0.908700,0.806800,0.677847
46,10,raw,Baseline_L1Thresh,0.549700,0.506400,0.419985
46,10,raw,Baseline_L2Thresh,0.549700,0.506400,0.439381
46,10,raw,Baseline_CosThresh,0.563200,0.511700,0.349299
46,10,raw,Baseline_LogReg,0.561900,0.524100,0.523160
46,10,log1p,Baseline_L1Thresh,0.549600,0.506400,0.405631
46,10,log1p,Baseline_L2Thresh,0.549600,0.506400,0.405110
46,10,log1p,Baseline_CosThresh,0.563000,0.511700,0.351400
46,10,log1p,Baseline_LogReg,0.562400,0.515100,0.506693
46,10,zscore,Baseline_L1Thresh,0.549700,0.506400,0.423633
46,10,zscore,Baseline_L2Thresh,0.549700,0.506400,0.435672
46,10,zscore,Baseline_CosThresh,0.562900,0.511700,0.367510
46,10,zscore,Baseline_LogReg,0.565200,0.521700,0.536737
46,20,raw,Baseline_L1Thresh,0.574200,0.534700,0.569304
46,20,raw,Baseline_L2Thresh,0.574200,0.534700,0.589452
46,20,raw,Baseline_CosThresh,0.597700,0.544600,0.475224
46,20,raw,Baseline_LogReg,0.603400,0.544600,0.529744
46,20,log1p,Baseline_L1Thresh,0.574200,0.534700,0.549376
46,20,log1p,Baseline_L2Thresh,0.574200,0.534700,0.480089
46,20,log1p,Baseline_CosThresh,0.594100,0.544600,0.475992
46,20,log1p,Baseline_LogReg,0.603100,0.544600,0.503259
46,20,zscore,Baseline_L1Thresh,0.574200,0.534700,0.607574
46,20,zscore,Baseline_L2Thresh,0.574200,0.534700,0.618005
46,20,zscore,Baseline_CosThresh,0.600300,0.544600,0.395079
46,20,zscore,Baseline_LogReg,0.603200,0.545000,0.486223
46,30,raw,Baseline_L1Thresh,0.580800,0.536000,0.717609
46,30,raw,Baseline_L2Thresh,0.580800,0.536000,0.725657
46,30,raw,Baseline_CosThresh,0.632100,0.543000,0.587550
46,30,raw,Baseline_LogReg,0.635800,0.535300,0.576464
46,30,log1p,Baseline_L1Thresh,0.580800,0.536000,0.699628
46,30,log1p,Baseline_L2Thresh,0.580900,0.536000,0.602045
46,30,log1p,Baseline_CosThresh,0.632600,0.543000,0.599259
46,30,log1p,Baseline_LogReg,0.634300,0.535300,0.658307
46,30,zscore,Baseline_L1Thresh,0.581400,0.536700,0.758975
46,30,zscore,Baseline_L2Thresh,0.581000,0.543300,0.739627
46,30,zscore,Baseline_CosThresh,0.635800,0.547800,0.333330
46,30,zscore,Baseline_LogReg,0.644600,0.518300,0.551660
46,40,raw,Baseline_L1Thresh,0.613900,0.513300,0.792089
46,40,raw,Baseline_L2Thresh,0.614400,0.514800,0.796009
46,40,raw,Baseline_CosThresh,0.663000,0.540500,0.581841
46,40,raw,Baseline_LogReg,0.664300,0.551300,0.694816
46,40,log1p,Baseline_L1Thresh,0.614900,0.513500,0.748014
46,40,log1p,Baseline_L2Thresh,0.616300,0.513500,0.660698
46,40,log1p,Baseline_CosThresh,0.662000,0.540500,0.590326
46,40,log1p,Baseline_LogReg,0.663100,0.551300,0.655511
46,40,zscore,Baseline_L1Thresh,0.608100,0.514000,0.846133
46,40,zscore,Baseline_L2Thresh,0.602000,0.524300,0.810318
46,40,zscore,Baseline_CosThresh,0.665100,0.530500,0.709171
46,40,zscore,Baseline_LogReg,0.672700,0.539100,0.622350
46,50,raw,Baseline_L1Thresh,0.618100,0.519700,0.866587
46,50,raw,Baseline_L2Thresh,0.619100,0.522400,0.824067
46,50,raw,Baseline_CosThresh,0.680000,0.577700,0.535554
46,50,raw,Baseline_LogReg,0.682000,0.578600,0.647936
46,50,log1p,Baseline_L1Thresh,0.621900,0.517700,0.812350
46,50,log1p,Baseline_L2Thresh,0.621100,0.519700,0.697425
46,50,log1p,Baseline_CosThresh,0.684800,0.556000,0.534208
46,50,log1p,Baseline_LogReg,0.677900,0.575600,0.634651
46,50,zscore,Baseline_L1Thresh,0.615000,0.520100,0.891426
46,50,zscore,Baseline_L2Thresh,0.610800,0.532800,0.867395
46,50,zscore,Baseline_CosThresh,0.680900,0.570200,0.568754
46,50,zscore,Baseline_LogReg,0.686400,0.567200,0.622543
46,60,raw,Baseline_L1Thresh,0.634000,0.518300,0.895603
46,60,raw,Baseline_L2Thresh,0.633700,0.522300,0.801301
46,60,raw,Baseline_CosThresh,0.695800,0.606200,0.501936
46,60,raw,Baseline_LogReg,0.697900,0.570600,0.621801
46,60,log1p,Baseline_L1Thresh,0.632900,0.518700,0.865854
46,60,log1p,Baseline_L2Thresh,0.635200,0.518400,0.703096
46,60,log1p,Baseline_CosThresh,0.694200,0.577500,0.506002
46,60,log1p,Baseline_LogReg,0.696200,0.576800,0.607431
46,60,zscore,Baseline_L1Thresh,0.619500,0.533600,0.905372
46,60,zscore,Baseline_L2Thresh,0.627000,0.519900,0.831550
46,60,zscore,Baseline_CosThresh,0.694300,0.591500,0.487781
46,60,zscore,Baseline_LogReg,0.710600,0.581400,0.625728
46,70,raw,Baseline_L1Thresh,0.645400,0.508600,0.897157
46,70,raw,Baseline_L2Thresh,0.642800,0.510700,0.776734
46,70,raw,Baseline_CosThresh,0.712800,0.628300,0.472490
46,70,raw,Baseline_LogReg,0.722800,0.602900,0.647626
46,70,log1p,Baseline_L1Thresh,0.646000,0.508600,0.870488
46,70,log1p,Baseline_L2Thresh,0.648500,0.508600,0.631026
46,70,log1p,Baseline_CosThresh,0.710600,0.614100,0.482798
46,70,log1p,Baseline_LogReg,0.720700,0.601500,0.618952
46,70,zscore,Baseline_L1Thresh,0.637300,0.512200,0.907934
46,70,zscore,Baseline_L2Thresh,0.632300,0.514000,0.799306
46,70,zscore,Baseline_CosThresh,0.710700,0.559600,0.514488
46,70,zscore,Baseline_LogReg,0.723000,0.594900,0.638908
46,80,raw,Baseline_L1Thresh,0.653100,0.518700,0.910388
46,80,raw,Baseline_L2Thresh,0.643100,0.512700,0.751058
46,80,raw,Baseline_CosThresh,0.724600,0.639500,0.442386
46,80,raw,Baseline_LogReg,0.729400,0.620700,0.667382
46,80,log1p,Baseline_L1Thresh,0.653200,0.518600,0.887895
46,80,log1p,Baseline_L2Thresh,0.657600,0.518900,0.589062
46,80,log1p,Baseline_CosThresh,0.720100,0.625200,0.460319
46,80,log1p,Baseline_LogReg,0.724500,0.619800,0.637541
46,80,zscore,Baseline_L1Thresh,0.642400,0.517200,0.915702
46,80,zscore,Baseline_L2Thresh,0.631000,0.525100,0.812934
46,80,zscore,Baseline_CosThresh,0.724200,0.556700,0.429256
46,80,zscore,Baseline_LogReg,0.733200,0.605200,0.641372
46,90,raw,Baseline_L1Thresh,0.657800,0.507600,0.909018
46,90,raw,Baseline_L2Thresh,0.655700,0.510700,0.785038
46,90,raw,Baseline_CosThresh,0.735700,0.652900,0.444172
46,90,raw,Baseline_LogReg,0.745800,0.633200,0.655591
46,90,log1p,Baseline_L1Thresh,0.661500,0.517200,0.888522
46,90,log1p,Baseline_L2Thresh,0.661800,0.508200,0.523354
46,90,log1p,Baseline_CosThresh,0.733900,0.648200,0.443814
46,90,log1p,Baseline_LogReg,0.740200,0.637000,0.627390
46,90,zscore,Baseline_L1Thresh,0.654300,0.516600,0.912658
46,90,zscore,Baseline_L2Thresh,0.642500,0.509700,0.805223
46,90,zscore,Baseline_CosThresh,0.730400,0.591600,0.414365
46,90,zscore,Baseline_LogReg,0.745100,0.614700,0.649429
46,100,raw,Baseline_L1Thresh,0.667700,0.513900,0.918817
46,100,raw,Baseline_L2Thresh,0.661600,0.514000,0.726666
46,100,raw,Baseline_CosThresh,0.747600,0.668200,0.410193
46,100,raw,Baseline_LogReg,0.762000,0.641700,0.652591
46,100,log1p,Baseline_L1Thresh,0.675600,0.511600,0.903859
46,100,log1p,Baseline_L2Thresh,0.676600,0.516400,0.523410
46,100,log1p,Baseline_CosThresh,0.744400,0.667100,0.423481
46,100,log1p,Baseline_LogReg,0.754700,0.637900,0.629037
46,100,zscore,Baseline_L1Thresh,0.665000,0.514900,0.920097
46,100,zscore,Baseline_L2Thresh,0.656500,0.518400,0.802998
46,100,zscore,Baseline_CosThresh,0.741300,0.634600,0.310459
46,100,zscore,Baseline_LogReg,0.755500,0.623800,0.652862
46,110,raw,Baseline_L1Thresh,0.675700,0.518000,0.913208
46,110,raw,Baseline_L2Thresh,0.672600,0.517300,0.794743
46,110,raw,Baseline_CosThresh,0.749500,0.676600,0.437698
46,110,raw,Baseline_LogReg,0.770100,0.654700,0.644075
46,110,log1p,Baseline_L1Thresh,0.676900,0.517600,0.896602
46,110,log1p,Baseline_L2Thresh,0.681900,0.518500,0.450870
46,110,log1p,Baseline_CosThresh,0.746700,0.676100,0.406754
46,110,log1p,Baseline_LogReg,0.766900,0.650900,0.621038
46,110,zscore,Baseline_L1Thresh,0.671900,0.517200,0.914825
46,110,zscore,Baseline_L2Thresh,0.659800,0.511700,0.891563
46,110,zscore,Baseline_CosThresh,0.744900,0.635400,0.329022
46,110,zscore,Baseline_LogReg,0.766100,0.631200,0.648851
46,120,raw,Baseline_L1Thresh,0.682000,0.519500,0.907816
46,120,raw,Baseline_L2Thresh,0.673500,0.519100,0.784135
46,120,raw,Baseline_CosThresh,0.756500,0.686800,0.426533
46,120,raw,Baseline_LogReg,0.784800,0.667600,0.641878
46,120,log1p,Baseline_L1Thresh,0.679400,0.512400,0.893634
46,120,log1p,Baseline_L2Thresh,0.688400,0.519600,0.368879
46,120,log1p,Baseline_CosThresh,0.753500,0.687000,0.384811
46,120,log1p,Baseline_LogReg,0.780800,0.655200,0.627882
46,120,zscore,Baseline_L1Thresh,0.675200,0.516200,0.908168
46,120,zscore,Baseline_L2Thresh,0.660400,0.520800,0.880286
46,120,zscore,Baseline_CosThresh,0.752300,0.631000,0.308813
46,120,zscore,Baseline_LogReg,0.779000,0.646400,0.654471
46,130,raw,Baseline_L1Thresh,0.683000,0.513100,0.914853
46,130,raw,Baseline_L2Thresh,0.677700,0.519100,0.767941
46,130,raw,Baseline_CosThresh,0.767200,0.700100,0.416154
46,130,raw,Baseline_LogReg,0.789800,0.678100,0.636223
46,130,log1p,Baseline_L1Thresh,0.683300,0.513200,0.899004
46,130,log1p,Baseline_L2Thresh,0.690900,0.513600,0.362672
46,130,log1p,Baseline_CosThresh,0.764000,0.700200,0.390308
46,130,log1p,Baseline_LogReg,0.787700,0.664500,0.618872
46,130,zscore,Baseline_L1Thresh,0.677200,0.515200,0.912238
46,130,zscore,Baseline_L2Thresh,0.665700,0.515800,0.900165
46,130,zscore,Baseline_CosThresh,0.763200,0.669600,0.291022
46,130,zscore,Baseline_LogReg,0.785700,0.649900,0.655968
46,140,raw,Baseline_L1Thresh,0.686300,0.512000,0.909891
46,140,raw,Baseline_L2Thresh,0.684200,0.519100,0.746385
46,140,raw,Baseline_CosThresh,0.772000,0.705700,0.405530
46,140,raw,Baseline_LogReg,0.801500,0.688700,0.630249
46,140,log1p,Baseline_L1Thresh,0.689100,0.512400,0.894338
46,140,log1p,Baseline_L2Thresh,0.695400,0.512700,0.318987
46,140,log1p,Baseline_CosThresh,0.767500,0.705700,0.373608
46,140,log1p,Baseline_LogReg,0.796700,0.674400,0.614897
46,140,zscore,Baseline_L1Thresh,0.681500,0.509100,0.917368
46,140,zscore,Baseline_L2Thresh,0.670500,0.511000,0.889778
46,140,zscore,Baseline_CosThresh,0.769400,0.687700,0.273115
46,140,zscore,Baseline_LogReg,0.795200,0.660300,0.661199
46,150,raw,Baseline_L1Thresh,0.687000,0.511500,0.902520
46,150,raw,Baseline_L2Thresh,0.686600,0.521000,0.780276
46,150,raw,Baseline_CosThresh,0.776800,0.715000,0.412458
46,150,raw,Baseline_LogReg,0.802500,0.693900,0.629356
46,150,log1p,Baseline_L1Thresh,0.694300,0.513200,0.886829
46,150,log1p,Baseline_L2Thresh,0.697400,0.512200,0.284404
46,150,log1p,Baseline_CosThresh,0.775900,0.715200,0.367416
46,150,log1p,Baseline_LogReg,0.798800,0.687700,0.618716
46,150,zscore,Baseline_L1Thresh,0.685000,0.510800,0.911588
46,150,zscore,Baseline_L2Thresh,0.673100,0.515800,0.879590
46,150,zscore,Baseline_CosThresh,0.775200,0.684400,0.273053
46,150,zscore,Baseline_LogReg,0.799900,0.668400,0.663845
46,200,raw,Baseline_L1Thresh,0.701700,0.515800,0.895650
46,200,raw,Baseline_L2Thresh,0.694800,0.521900,0.738739
46,200,raw,Baseline_CosThresh,0.783100,0.742200,0.396827
46,200,raw,Baseline_LogReg,0.834000,0.719600,0.641211
46,200,log1p,Baseline_L1Thresh,0.709100,0.516600,0.876004
46,200,log1p,Baseline_L2Thresh,0.715700,0.516100,0.197379
46,200,log1p,Baseline_CosThresh,0.781400,0.742000,0.347588
46,200,log1p,Baseline_LogReg,0.825900,0.710700,0.629544
46,200,zscore,Baseline_L1Thresh,0.693800,0.507900,0.907547
46,200,zscore,Baseline_L2Thresh,0.678200,0.512000,0.868558
46,200,zscore,Baseline_CosThresh,0.790600,0.722100,0.350992
46,200,zscore,Baseline_LogReg,0.828100,0.696900,0.664333
46,300,raw,Baseline_L1Thresh,0.729400,0.506800,0.888142
46,300,raw,Baseline_L2Thresh,0.726000,0.522200,0.816184
46,300,raw,Baseline_CosThresh,0.798500,0.740400,0.408989
46,300,raw,Baseline_LogReg,0.863700,0.759100,0.650637
46,300,log1p,Baseline_L1Thresh,0.734500,0.512400,0.851718
46,300,log1p,Baseline_L2Thresh,0.741400,0.513800,0.151399
46,300,log1p,Baseline_CosThresh,0.795000,0.747100,0.351071
46,300,log1p,Baseline_LogReg,0.862800,0.749000,0.644107
46,300,zscore,Baseline_L1Thresh,0.716000,0.506000,0.916409
46,300,zscore,Baseline_L2Thresh,0.692800,0.522000,0.897541
46,300,zscore,Baseline_CosThresh,0.812900,0.758200,0.302606
46,300,zscore,Baseline_LogReg,0.862100,0.737600,0.668722
46,400,raw,Baseline_L1Thresh,0.744500,0.500500,0.873096
46,400,raw,Baseline_L2Thresh,0.735700,0.532200,0.789303
46,400,raw,Baseline_CosThresh,0.818700,0.751800,0.407679
46,400,raw,Baseline_LogReg,0.884600,0.783900,0.663867
46,400,log1p,Baseline_L1Thresh,0.748600,0.502300,0.809354
46,400,log1p,Baseline_L2Thresh,0.760300,0.502300,0.131987
46,400,log1p,Baseline_CosThresh,0.816300,0.750400,0.357791
46,400,log1p,Baseline_LogReg,0.880500,0.780600,0.654899
46,400,zscore,Baseline_L1Thresh,0.731300,0.503300,0.903218
46,400,zscore,Baseline_L2Thresh,0.703800,0.525100,0.860251
46,400,zscore,Baseline_CosThresh,0.832900,0.786700,0.277584
46,400,zscore,Baseline_LogReg,0.881100,0.765600,0.679418
46,500,raw,Baseline_L1Thresh,0.754900,0.502600,0.882740
46,500,raw,Baseline_L2Thresh,0.742600,0.530100,0.803411
46,500,raw,Baseline_CosThresh,0.822400,0.770500,0.409934
46,500,raw,Baseline_LogReg,0.899900,0.797500,0.668816
46,500,log1p,Baseline_L1Thresh,0.758700,0.504200,0.838179
46,500,log1p,Baseline_L2Thresh,0.765200,0.501100,0.131417
46,500,log1p,Baseline_CosThresh,0.825300,0.756800,0.369535
46,500,log1p,Baseline_LogReg,0.898900,0.795300,0.659207
46,500,zscore,Baseline_L1Thresh,0.738300,0.505100,0.901492
46,500,zscore,Baseline_L2Thresh,0.710300,0.528300,0.875020
46,500,zscore,Baseline_CosThresh,0.846300,0.794300,0.270261
46,500,zscore,Baseline_LogReg,0.896200,0.788300,0.682240
46,600,raw,Baseline_L1Thresh,0.762300,0.502900,0.887722
46,600,raw,Baseline_L2Thresh,0.742300,0.537000,0.788357
46,600,raw,Baseline_CosThresh,0.835900,0.764400,0.416998
46,600,raw,Baseline_LogReg,0.908600,0.820200,0.673403
46,600,log1p,Baseline_L1Thresh,0.765800,0.502900,0.846433
46,600,log1p,Baseline_L2Thresh,0.778200,0.503400,0.135437
46,600,log1p,Baseline_CosThresh,0.834500,0.765600,0.378148
46,600,log1p,Baseline_LogReg,0.906300,0.819300,0.667659
46,600,zscore,Baseline_L1Thresh,0.738600,0.504900,0.911003
46,600,zscore,Baseline_L2Thresh,0.714400,0.524900,0.868635
46,600,zscore,Baseline_CosThresh,0.854700,0.809400,0.262214
46,600,zscore,Baseline_LogReg,0.899600,0.804600,0.685205
